cnpj;tx_razao_social_osc;tx_nome_fantasia_osc;cd_natureza_juridica_osc;dt_fundacao_osc;situacao_cadastral;tx_endereco_completo;cd_municipio;municipio_nome;UF_Sigla;cnae;Area_Assistencia_social;Area_Associacoes_patronais_e_profissionais;Area_Cultura_e_recreacao;Area_Desenvolvimento_e_defesa_de_direitos_e_interesses;Area_Educacao_e_pesquisa;Area_Outras_atividades_associativas;Area_Religiao;Area_Saude;SubArea_Assistencia_social;SubArea_Associacoes_de_atividades_nao_especificadas_anteriormente;SubArea_Associacoes_de_produtores_rurais_pescadores_e_similares;SubArea_Associacoes_empresariais_e_patronais;SubArea_Associacoes_profissionais;SubArea_Atividades_de_apoio_a_educacao;SubArea_Cultura_e_arte;SubArea_Desenvolvimento_e_defesa_de_direitos;SubArea_Educacao_infantil;SubArea_Educacao_profissional;SubArea_Ensino_fundamental;SubArea_Ensino_superior;SubArea_Esportes_e_recreacao;SubArea_Estudos_e_pesquisas;SubArea_Hospitais;SubArea_Outras_formas_de_educacao_ensino;SubArea_Outros_servicos_de_saude;SubArea_Religiao
12993747000177;ACAO SOCIAL COMUNITARIA PAROQUIAL;Não Informado;3999;1989-05-09;Ativa;RUA ZENON DE SOUZA209, CENTRO, Umarizal, RN, 59865000;2414506.0;UMARIZAL;RN;87115;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
13690869000157;ASSOCIACAO DOS MORADORES DA RUA DA PALHA RETA TABAJARA E ADJACENCIAS DO MUNICIPIO DE MACAIBA/RN;Não Informado;3999;2011-01-26;Inapta;RUA DA PALHASN,       RETA TABAJARA, ZONA RURAL, Macaíba, RN, 59280000;2407104.0;MACAÍBA;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13773418000183;IGREJA EVANGELICA PENTECOSTAL JESUS E A VIDA EM NATAL;Não Informado;3220;2011-05-13;Inapta;RUA RUA POETA EVARISTA DE SOUZA36, FELIPE CAMARAO, Natal, RN, 59010000;2408102.0;NATAL;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
10878491000121;ASSOCIACAO DE COMUNICACAO E CULTURA DE BARAUNA RN;Não Informado;3999;2009-06-04;Ativa;RUA JOSE VITALINO62, ANEXO A, CENTRO, Baraúna, RN, 59695000;2401453.0;BARAÚNA;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11443737000103;ASSOCIACAO RELIGIOSA PALAVRA BOA;Não Informado;3999;2009-12-17;Ativa;RUA NOSSA SENHORA DA CONCEICAO185,       SALA 02, TERREO, CENTRO, Apodi, RN, 59700000;2401008.0;APODI;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3691186000160;CONSELHO COMUNITARIODA COMUNIDADE FLORESTA;Não Informado;3999;2000-03-14;Ativa;SITIO FLORESTAX, ZONA-RURAL, Serra Negra do Norte, RN, 59318000;2413409.0;SERRA NEGRA DO NORTE;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
4372505000138;ASSOCIACAO DOS PEQUENOS PRODUTORES RURAIS DA COMUNIDADE BESTAS BRAVAS;Não Informado;3999;2000-11-25;Inapta;NA COMUNIDADE BESTAS BRAVASSN, ZONA RURAL, SITIO BESTAS BRAVAS, São Fernando, RN, 59327000;2411809.0;SÃO FERNANDO;RN;94308;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5955747000117;ASSOCIACAO DE DESENVOLVIMENTO COMUNITARIO DO PAU DARCO E GREGORIO;Não Informado;3999;2003-10-30;Ativa;SITIO PAU DARCOS/N, ZONA RURAL, Cruzeta, RN, 59375000;2403004.0;CRUZETA;RN;94308;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5935819000164;ASSOCIACAO COMUNITARIA DAS COMUNIDADES: PANORAMA E GOIS;Não Informado;3999;2003-10-03;Inapta;NA COMUNIDADE GOISSN, ZONA RURAL, Jardim de Piranhas, RN, 59324000;2405603.0;JARDIM DE PIRANHAS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
4609014000168;ASSOCIACAO DE DESENVOLVIMENTO COMUNITARIO RURAL DE PIRANHAS;Não Informado;3999;2001-08-01;Inapta;SITIO PIRANHASS/N, ZONA RURAL, Almino Afonso, RN, 59760000;2400604.0;ALMINO AFONSO;RN;66304;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7681499000199;ASSOCIACAO COMUNITARIA ARLETE BARBALHO AZEVEDO SILVA;Não Informado;3999;2005-08-02;Ativa;RUA ANA DE PONTES246, CENTRO, Santo Antônio, RN, 59255000;2411502.0;SANTO ANTÔNIO;RN;60101;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70302658000133;FUNDACAO MIGUEL SILVEIRA;Não Informado;3069;1995-06-27;Inapta;RUA TRINTA DE SETEMBRO129, CENTRO, Mossoró, RN, 59610060;2408003.0;MOSSORÓ;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
9248334000153;CASA DE CARIDADE MARIA DE NAZARE;CCMN - CASA DE CARIDADE MARIA DE NAZARE;3999;2006-12-12;Ativa;AVENIDA PRESIDENTE BANDEIRA801, SLJ, ALECRIM, Natal, RN, 59030200;2408102.0;NATAL;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
9394867000143;DESAFIO JOVEM DE NATAL;Não Informado;3999;1985-12-09;Ativa;RUA NADIA MARIA DE MENEZES355, NOVA ESPERANCA, Parnamirim, RN, 59143350;2403251.0;PARNAMIRIM;RN;94308;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
9544020000106;ASSOCIACAO SAO SEBASTIAO DE MOTOTAXISTAS DE FLORANIA RN;Não Informado;3999;2008-04-28;Ativa;RUA JOSE NUNES DA SILVA PAZ15, RAINHA DO PRADO, Florânia, RN, 59335000;2403806.0;FLORÂNIA;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9916271003009;MISSAO EVANGELICA PENTECOSTAL DO BRASIL;Não Informado;3999;2012-05-10;Ativa;RUA ENGENHEIRO JOAQUIM CARDOSO406, PITIMBU, Natal, RN, 59069010;2408102.0;NATAL;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
4980548000104;ASSOCIACAO COMUNITARIA CIDADE VIVA;Não Informado;3999;2001-10-30;Ativa;RUA MARECHAL COSTA E SILVA42, CENTRO, Parazinho, RN, 59586000;2408805.0;PARAZINHO;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13247316000124;IGREJA PENTECOSTAL LIBERTOS POR CRISTO;IGREJA PENTECOSTAL LIBERTOS POR CRISTO;3220;2010-10-14;Inapta;TRAVESSA LAGOA DE DENTRO01, CENTRO, Macaíba, RN, 59280000;2407104.0;MACAÍBA;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7814733000109;ASSOCIACAO CULTURAL ASAFE;Não Informado;3999;2006-01-10;Ativa;RUA PROFESSOR ALFREDO SIMONET931, CENTRO, Açu, RN, 59650000;2400208.0;AÇU;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
18708989000158;ASSOCIACAO ATLETICA FLORANIENSE DE FUTSAL;ASSOCIACAO ATLETICA FLORANIENSE DE FUTSAL;3999;2013-08-16;Inapta;RUA MANOEL BERTO DE MEDEIROSSN, PAZ E AMOR, Florânia, RN, 59335000;2403806.0;FLORÂNIA;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
20919468000191;BODES NATAL/RN;MOTOCLUBE BODES DO ASFALTO - NATAL/RN;3999;2013-07-27;Inapta;RUA ARANAU246, PITIMBU, Natal, RN, 59068750;2408102.0;NATAL;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24261131000190;JUDO CLUBE TOMODACHI;JUDO CLUBE TOMADACHI;3999;2014-05-06;Ativa;RUA JOAO FRANCISCO DE OLIVEIRA36, BLOCO A, DIX-SEPT ROSADO, Natal, RN, 59052140;2408102.0;NATAL;RN;85911;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3762079000186;FUNDACAO INSTITUTO DE EDUCACAO, CULTURA, PESQUISA, GESTAO E FORMACAO - INEP;Não Informado;3069;2000-04-18;Inapta;RUA JOAO PESSOA219, SALA 303, CIDADE ALTA, Natal, RN, 59025903;2408102.0;NATAL;RN;85414;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
8194373000152;FEDERACAO NORTERIOGRANDENSE DE FUTEVOLEI - FNFV;Não Informado;3999;2006-07-19;Ativa;AVENIDA JOAO XXIII72, COHABINAL, Parnamirim, RN, 59140690;2403251.0;PARNAMIRIM;RN;93191;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
33608332002156;CASA PUBLICADORA DAS ASSEMBLEIAS DE DEUS;Não Informado;3999;2016-01-29;Ativa;RUA MANOEL MIRANDA209, ALECRIM, Natal, RN, 59037250;2408102.0;NATAL;RN;47610;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4999390000106;GRUPO DE ACAO E CAMPANHA COMUNITARIA - GRACC;GRACC;3999;1999-07-13;Inapta;RUA DOUTOR GERALDO PINHEIROS/N, CAIC, CENTRO, Macaíba, RN, 59280000;2407104.0;MACAÍBA;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
19629066000173;ASSOCIACAO DE MORADORES DO CAMINHO DO MAR;ASSOCIACAO DE MORADORES DO CAMINHO DO MAR;3999;2013-10-29;Inapta;RUA CAMINHO DE TIBAU416, CAJUPIRANGA, Parnamirim, RN, 59156214;2403251.0;PARNAMIRIM;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26756566000131;ASSOCIACAO DOS MORADORES DA SOLEDADE II;Não Informado;3999;2016-12-20;Ativa;RUA SAO JOSE830, SOLEDADE, Apodi, RN, 59700000;2401008.0;APODI;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1944980000143;SOCIEDADE ESPIRITA CASA DO CAMINHO;SOCIEDADE ESPIRITA CASA DO CAMINHO;3999;1996-11-19;Ativa;RUA FONTES GALVAO776, CIDADE ALTA, Natal, RN, 59020140;2408102.0;NATAL;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2836436000140;FUNDACAO LIDIA FERNANDES;Não Informado;3069;1998-09-14;Inapta;RUA SENADOR JOAQUIM INACIO182, CENTRO, Antônio Martins, RN, 59870000;2400901.0;ANTÔNIO MARTINS;RN;86101;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3720601000167;BANGUE ESPORTE CLUBE;BANGUE;3999;2000-02-29;Inapta;SITIO BANGUES/N, ZONA RURAL, Açu, RN, 59650000;2400208.0;AÇU;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8291577000101;SOCIEDADE HOSPITALAR SAO JOAO;Não Informado;3999;1976-08-25;Ativa;RUA ROMUALDO GALVAO891, TIROL, Natal, RN, 59056100;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5086494000192;ASSOCIACAO DOS PRODUTORES RURAIS DO SITIO JUREMA;APROSIJU;3999;2002-05-31;Inapta;NA COMUNIDADE JUREMAS/N, ZONA RURAL, Santa Cruz, RN, 59200000;2411205.0;SANTA CRUZ;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5132800000180;ASSOCIACAO COMUNITARIA DE PRODUTORES RURAIS DE SERRA PRETA;ACOPRASP;3999;2002-03-13;Inapta;SITIO SERRA PRETA0, S/N, ZONA RURAL, Cerro Corá, RN, 59395000;2402709.0;CERRO CORÁ;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
7651400000106;ASSOCIACAO DOS PEQUENOS PRODUTORES RURAIS LIMOEIRO;ASSOCIACAO LIMOEIRO;3999;2005-10-21;Ativa;OUTROS COMUNIDADE LIMOEIRO0, ZONA RURAL, Parazinho, RN, 59586000;2408805.0;PARAZINHO;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
7699963000174;CENTRO DE ARTESANATO SANTANENSES MANOEL THOME DE MACEDO;Não Informado;3999;2005-09-01;Inapta;RUA APRIGIO CAMARA277, CENTRO, Santana do Matos, RN, 59520000;2411403.0;SANTANA DO MATOS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10795569000144;TEMPLO PENTECOSTAL DA LIBERDADE;Não Informado;3999;2009-04-08;Inapta;RUA SANTO ELIAS164,       LOTE. NOVO HORIZONTE, PAJUSSARA, Natal, RN, 59125350;2408102.0;NATAL;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
10883166000157;ASSOCIACAO DE PROTECAO AOS CAMINHONEIROS PROPRIETARIOS DE MOSSORO - ASPROCAM;ASPROCAM;3999;2009-05-27;Inapta;RUA FELIPE CAMARAO1550, AEROPORTO, Mossoró, RN, 59603340;2408003.0;MOSSORÓ;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24539769000140;IATE CLUBE SOCIAL RECREATIVO E CULTURAL;IATE CLUBE;3999;1993-09-28;Ativa;NA LOC  PRAIA DE MORRO PINTADOSN, ZONA RURAL, Areia Branca, RN, 59655000;2401107.0;AREIA BRANCA;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
5930145000105;ASSOCIACAO ASSISTENCIAL ANGELINA HENRIQUE BEZERRA;Não Informado;3999;2003-10-03;Inapta;AVENIDA ANTONIO BENTO244, DOM JAIME CAMARA, Mossoró, RN, 59628600;2408003.0;MOSSORÓ;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6352624000154;ASSOCIACAO BOA ESPERANCA;Não Informado;3999;2004-06-01;Ativa;NA COMUNIDADE DE ARRIBAOS/N, ZONA RURAL, ARRIBAO, Touros, RN, 59584000;2414407.0;TOUROS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8026122000169;ARQUIDIOCESE DE NATAL;Não Informado;3220;1971-08-16;Ativa;AVENIDA FLORIANO PEIXOTO674, TIROL, Natal, RN, 59020500;2408102.0;NATAL;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7319099000138;GN ASSOCIACAO DE KARATE - GNAK;Não Informado;3999;2005-04-06;Inapta;RUA BELA VISTA109, QUINTAS, Natal, RN, 59035380;2408102.0;NATAL;RN;93191;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1375794000130;ASSOCIACAO DE DESENV. COMUNIT. DO BAIRRO S. SEBASTIAO;Não Informado;3999;1996-08-13;Ativa;RUA INACIO B. DA TRINDADES/N, PARELHAS, Parelhas, RN, 59360000;2408904.0;PARELHAS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
35302447000108;ASSOCIACAO BENEFICENTE BETHSHALON ABEB;Não Informado;3999;1990-10-09;Inapta;AVENIDA PRUDENTE DE MORAIS1407, LAGOA SECA, Natal, RN, 59020400;2408102.0;NATAL;RN;87115;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4157302000129;GREMIO ESTUDANTIL LINDARAY PEREIRA DE AGUIAR;Não Informado;3999;2000-11-23;Inapta;RUA MESTRE SILVERIO BARRETO147, CENTRO, Areia Branca, RN, 59655000;2401107.0;AREIA BRANCA;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6027639000147;ASSOCIACAO DE DESENVOLVIMENTO AGRARIO SUSTENTAVEL DA COMUNIDADE BOM CONSELHO;Não Informado;3999;2003-12-09;Ativa;FAZENDA BOM CONSELHOS/N, ZONA RURAL, Macaíba, RN, 59280000;2407104.0;MACAÍBA;RN;47245;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6950939000101;ASSOCIACAO DE PROPRIETARIOS DE TRANSPORTE ALTERNATIVO DE TRAIRAS;Não Informado;3999;2004-07-27;Inapta;SITIO TRAIRASS/N, TRAIRAS, Macaíba, RN, 59280000;2407104.0;MACAÍBA;RN;94120;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
7578414000141;GRUPO DE TEATRO QUIRONOMIA;Não Informado;3999;2005-08-23;Inapta;RUA SANTA MARIA EUFRASIA17, BOM PASTOR, Natal, RN, 59050010;2408102.0;NATAL;RN;90019;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
4361626000184;JOSE ALVES PEREIRA FILHO;Não Informado;3999;2001-03-28;Ativa;RUA JOAO HELIO290, BAIRRO NOVO, São José de Mipibu, RN, 59162000;2412203.0;SÃO JOSÉ DE MIPIBU;RN;94308;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
29906932000180;ASSOCIACAO MUSICAL SERRANA;AMUSA;3999;2018-02-08;Ativa;RUA ANTONIO PINHEIRO55, CENTRO, São Miguel, RN, 59920000;2412500.0;SÃO MIGUEL;RN;94936;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
33294066000190;MASTER POTIGUAR;Não Informado;3999;2019-01-07;Inapta;AVENIDA ENGENHEIRO ROBERTO FREIRE2184, EDIF  UNP, CAPIM MACIO, Natal, RN, 59082902;2408102.0;NATAL;RN;85503;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
33674424000190;ASSOCIACAO COMUNITARIA DE DESENVOLVIMENTO SUSTENTAVEL DO MUNICIAPIO DE LAGOA DE PEDRAS-RN;Não Informado;3999;2019-03-28;Ativa;RUA CORONEL FRANCISCO TOMAZ442, SALA  01, CENTRO, Lagoa de Pedras, RN, 59244000;2406304.0;LAGOA DE PEDRAS;RN;94936;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
35327816000532;ASSOCIACAO BOA NOVA;COMUNIDADE CATOLICA BOA NOVA;3220;2011-12-15;Ativa;RODOVIA RN 3164, POVOADO MENDES, São José de Mipibu, RN, 59162000;2412203.0;SÃO JOSÉ DE MIPIBU;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
37551815000179;IGREJA EM IPANGUACU;IGREJA EM IPANGUACU;3220;2020-02-19;Ativa;RUA MANOEL LINS CALDA38, VENEZA, Ipanguaçu, RN, 59508000;2404705.0;IPANGUAÇU;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
38438898000157;ASSEMBLEIA DE DEUS MINISTERIO SALVO PELA GRACA;Não Informado;3220;2020-09-02;Ativa;AVENIDA ABEL COELHO16, ABOLICAO, Mossoró, RN, 59612300;2408003.0;MOSSORÓ;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
39838773000187;PROJETO AMOR SOLIDARIO;AMOR SOLIDARIO;3999;2020-09-10;Ativa;RUA CONSELHEIRO MORTON FARIA1448, SALA  115, LAGOA NOVA, Natal, RN, 59075730;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
41043181000110;ASSOCIACAO CULTURAL PEDRO VALENTIM;Não Informado;3999;2021-01-19;Ativa;RUA 31 DE MARCO361, CENTRO, Pedro Velho, RN, 59196000;2409803.0;PEDRO VELHO;RN;60101;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8070468003422;MITRA DIOCESANA DE CAICO;PAROQUIA SANTA MARTA DE BETANIA;3220;2021-04-13;Ativa;RUA DOUTOR MANOEL DANTAS1210, PENEDO, Caicó, RN, 59300000;2402006.0;CAICÓ;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
44714013000106;IGREJA POCO BERSEBA;Não Informado;3220;2021-10-18;Inapta;RUA JOAO FELIPE SEABRA237, VIDA NOVA, Parnamirim, RN, 59147400;2403251.0;PARNAMIRIM;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
44760251000140;ASSOCIACAO COMUNITARIA MANOEL BERNARDO;Não Informado;3999;2021-12-13;Ativa;RUA MANOEL FERREIRA NETO86, CENTRO, Sítio Novo, RN, 59440000;2413706.0;SÍTIO NOVO;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
45322227000191;ASSOCIACAO MEU SONHO DE BALE;Não Informado;3999;2022-01-18;Ativa;TRAVESSA SANTA HELENA51, QUINTAS, Natal, RN, 59050135;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
48016486000182;INSTITUTO OLHEM PARA MIM;Não Informado;3999;2022-06-06;Ativa;RUA VEREADOR CARMELO PIGNATARO48, SALA  07, CENTRO, Extremoz, RN, 59575000;2403608.0;EXTREMOZ;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
51424517000149;ASSOCIACAO MOSSOROENSE DE XADREZ;Não Informado;3999;2023-03-01;Ativa;RUA ADONIAS VIEIRA DE MELO1521, CASA  198, DIX-SEPT ROSADO, Mossoró, RN, 59609009;2408003.0;MOSSORÓ;RN;93298;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
50720983000109;SECRETARIA DE MISSOES IDE;Não Informado;3220;2023-04-20;Ativa;RUA DOUTOR GERALDO DE FARIA MARIZ255, CENTRO, Serra Negra do Norte, RN, 59318000;2413409.0;SERRA NEGRA DO NORTE;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
52164520000133;ASSOCIACAO ESPIRITA LUZ DO CAMINHO;Não Informado;3220;2022-05-16;Ativa;RUA RUA EDNALVA ROMAO, 330, , CENTRO, Parazinho, RN, 59586000;2408805.0;PARAZINHO;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
52776372000108;ASSOCIACAO TURISTICA CABUGI CENTRAL;ASSOCIACAO TURISTICA CABUGI CENTRAL;3999;2023-10-18;Ativa;RUA SAO JOSE, S/N, , CENTRO, Fernando Pedroza, RN, 59517000;2403756.0;FERNANDO PEDROZA;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
55681087000100;CLUBE DE XADREZ DE ACU;Não Informado;3999;2024-05-23;Ativa;PRACA GETULIO VARGAS, 321, , CENTRO, Açu, RN, 59650000;2400208.0;AÇU;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
58230250000106;ASSOCIACAO DE MOTOCICLISTA MOTOSPEED RN;MOTOSPEED RN;3999;2024-11-12;Ativa;RUA JOSE DE ALMEIDA, 474, , PADRE RAIMUNDO BENEVIDES, Caraúbas, RN, 59780000;2402303.0;CARAÚBAS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
58137450000100;ASSOCIACAO DESPORTIVA CRUZ DE MALTA;Não Informado;3999;2024-09-23;Ativa;RUA PEDRO NUNES DE CARVALHO, 559, CASA  A, 3 A 1, Santa Cruz, RN, 59200000;2411205.0;SANTA CRUZ;RN;85911;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
8563275000145;ASSOCIACAO FAMILIAR DO SITIO BOA VISTA;Não Informado;3999;2006-12-26;Inapta;OUTROS COMUNIDADE BOA VISTASN, ZONA RURAL, Santa Cruz, RN, 59200000;2411205.0;SANTA CRUZ;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40799900000165;AMERICA FUTEBOL E CULTURA;Não Informado;3999;1992-03-19;Inapta;RUA JOAO HELIO586, NOVO, São José de Mipibu, RN, 59162000;2412203.0;SÃO JOSÉ DE MIPIBU;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6095531000191;FUNDACAO VALMIR TARGINO;Não Informado;3069;2002-12-12;Inapta;RUA MANOEL FERNANDES JALES341, CENTRO, Messias Targino, RN, 59775000;2407609.0;MESSIAS TARGINO;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
24530891000156;FLAMENGO FUTEBOL CLUBE;Não Informado;3999;1990-05-17;Inapta;RUA SAO FRANCISCO32, CENTRO, Macau, RN, 59500000;2407203.0;MACAU;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
8549834000162;ROTARY CLUB DE ALEXANDRIA;Não Informado;3999;1982-08-20;Ativa;RUA AREAMIRO DE ALMEIDA7, QUARTO, CENTRO, Alexandria, RN, 59965000;2400505.0;ALEXANDRIA;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
4080650000145;NATAL AUTOMOVEL CLUBE;Não Informado;3999;2000-06-20;Ativa;RUA DO ROSARIO3522, CANDELARIA, Natal, RN, 59065430;2408102.0;NATAL;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
